placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
YDA8C38,Jeep,Commander,SUV,2018,preto,particular,gasolina,Brusque,0,0
QUQ4P46,Ford,Ka,passeio,2007,branco,particular,flex,Chapecó,0,0
CFU3O36,Volkswagen,Voyage,passeio,2021,preto,aluguel,flex,Laguna,0,0
GMM0O80,Chevrolet,Tracker,SUV,2019,preto,aluguel,flex,Florianópolis,0,0
ANN6F20,Renault,Sandero,passeio,2022,verde,particular,flex,Lages,1,0
TFX1L65,Suzuki,Yes 125,moto,2020,preto,particular,flex,Palhoça,0,3
DLP7H96,Yamaha,Factor 125,moto,2019,cinza,particular,flex,Joinville,0,2
HLD2I33,Chevrolet,Prisma,passeio,2018,prata,particular,flex,Itajaí,0,3
QHA5U74,Chevrolet,Spin,SUV,2025,preto,particular,flex,Joinville,0,1
ALC3W64,Renault,Sandero,passeio,2020,cinza,particular,flex,Chapecó,0,0
AJW8K34,Yamaha,Fazer 250,moto,2021,branco,particular,flex,Criciúma,1,1
MWZ8A04,Volkswagen,Voyage,passeio,2015,preto,particular,flex,São José,0,3
NCH8L70,Yamaha,Factor 125,moto,2025,cinza,particular,flex,Florianópolis,0,0
XRQ9X19,Honda,Civic,passeio,2014,prata,particular,flex,Rio do Sul,0,1
MDH3Y54,Ford,Ranger,caminhão,2023,branco,particular,flex,Chapecó,0,2
NPZ7C16,Ford,Ka,passeio,2019,prata,particular,flex,Blumenau,0,1
FIT3B27,Peugeot,Partner,utilitário,2011,azul,particular,flex,Canoinhas,0,3
BRH7V22,Yamaha,Factor 125,moto,2020,cinza,aluguel,flex,São José,0,1
YBG1A81,Peugeot,Partner,utilitário,2021,preto,particular,flex,Blumenau,1,1
ESJ8S78,Ford,Ka,passeio,2018,cinza,particular,flex,Florianópolis,1,8
TAC3I71,Jeep,Compass,SUV,2024,amarelo,particular,flex,Itajaí,0,1
YBS6R52,Honda,CG 160,passeio,2006,preto,particular,flex,Itajaí,1,0
DTT6L12,Toyota,Yaris,passeio,2017,cinza,particular,diesel,Itajaí,0,3
ITS6L95,Hyundai,Tucson,SUV,2021,cinza,particular,flex,Joinville,0,0
AKO5E66,Yamaha,XTZ 150,moto,2013,branco,particular,gasolina,Blumenau,0,0
ZQB3Y54,Ford,EcoSport,SUV,2020,amarelo,particular,flex,Florianópolis,0,2
BTD4N06,Fiat,Argo,passeio,2024,preto,aluguel,gasolina,Florianópolis,0,2
ODZ6Z96,Chevrolet,Prisma,passeio,2011,cinza,particular,flex,Joinville,0,1
YWB2N27,Volkswagen,Virtus,passeio,2020,preto,aluguel,diesel,Florianópolis,0,2
ELH0H66,Ford,Fiesta,passeio,2018,preto,particular,flex,Palhoça,0,0
GYV0G03,Yamaha,XTZ 150,moto,2019,preto,particular,flex,São José,1,12
SQE6S08,Jeep,Commander,SUV,2023,cinza,particular,flex,Florianópolis,0,0
BKH1Z43,Fiat,Uno,passeio,2005,cinza,particular,gasolina,Chapecó,0,1
SVW9C34,Fiat,Toro,utilitário,2023,cinza,particular,flex,Itajaí,0,0
UOT2I28,Suzuki,Intruder 250,moto,2023,branco,particular,flex,São José,0,2
TOP5W02,Honda,CG 160,moto,2022,branco,particular,flex,Florianópolis,0,0
XFR1X28,Hyundai,Azera,passeio,2020,prata,particular,gasolina,Araranguá,0,1
PZC9C18,Renault,Logan,passeio,2015,prata,particular,gasolina,Florianópolis,0,0
QWF2X55,Toyota,Yaris,passeio,2018,branco,particular,diesel,Canoinhas,0,0
ZUC7V35,Chevrolet,Onix,passeio,2023,amarelo,particular,flex,Palhoça,0,2
BTQ5P40,Renault,Kwid,passeio,2021,preto,particular,diesel,Florianópolis,0,1
GXT8G99,Suzuki,Intruder 250,moto,2015,preto,particular,gasolina,Joinville,0,3
AYE7D20,Honda,City,passeio,2015,preto,particular,flex,Joinville,0,0
YCY5S67,Honda,City,passeio,2024,preto,particular,diesel,Lages,0,1
MGE6L04,Fiat,Argo,passeio,2022,branco,particular,flex,Laguna,0,3
ABA7F42,Hyundai,Creta,SUV,2007,preto,particular,flex,Blumenau,0,1
STR0H75,Renault,Kwid,passeio,2016,prata,particular,gasolina,Canoinhas,0,2
SQQ0Y98,Suzuki,Yes 125,moto,2008,cinza,particular,gasolina,Blumenau,0,3
MZO9D80,Ford,EcoSport,SUV,2018,cinza,particular,flex,Florianópolis,0,0
OMZ5D34,Chevrolet,Spin,SUV,2021,cinza,aluguel,flex,Jaraguá do Sul,0,1
FYJ8V78,Toyota,Hilux,utilitário,2009,branco,particular,diesel,Canoinhas,0,2
JKZ8V69,Fiat,Toro,utilitário,2016,preto,particular,flex,Itajaí,0,1
HPY2X76,Yamaha,Fazer 250,moto,2023,prata,particular,flex,Concórdia,1,15
KCZ1T18,Hyundai,Creta,SUV,2015,laranja,particular,gasolina,Xanxerê,0,1
YGY8W47,Fiat,Argo,passeio,2019,cinza,particular,flex,Florianópolis,0,1
MJB6H75,Fiat,Mobi,passeio,2018,prata,aluguel,flex,Blumenau,0,2
CHJ7R45,Toyota,Corolla,passeio,2018,prata,aluguel,flex,Itajaí,1,0
EUP0X41,Suzuki,Yes 125,moto,2007,laranja,particular,gasolina,Xanxerê,0,1
YCR8J08,Suzuki,Yes 125,moto,2021,prata,particular,gasolina,Canoinhas,0,0
SXM9F21,Yamaha,Fazer 250,moto,2019,branco,particular,flex,Palhoça,0,0
WPB0D93,Suzuki,Intruder 250,moto,2021,branco,particular,flex,Blumenau,0,1
TJV9U44,Ford,Fiesta,passeio,2018,prata,particular,flex,Joinville,0,1
TXQ0A55,Honda,Civic,passeio,2024,preto,particular,flex,Joinville,0,3
SBB9G92,Suzuki,Yes 125,moto,2025,verde,particular,gasolina,Blumenau,0,0
DGA0O69,Toyota,SW4,SUV,2018,marrom,particular,elétrico,Blumenau,0,2
OXA3B18,Honda,Civic,passeio,2009,preto,particular,flex,São José,0,2
SAC4F89,Hyundai,Tucson,SUV,2025,prata,particular,flex,São José,0,1
MUB3S85,Volkswagen,Virtus,passeio,2008,branco,particular,flex,Chapecó,0,2
SLZ8H51,Honda,City,passeio,2018,prata,aluguel,álcool,Criciúma,0,3
EFQ8Z17,Renault,Kwid,passeio,2024,amarelo,particular,flex,Criciúma,0,2
BVS5C18,Volkswagen,T-Cross,SUV,2023,branco,particular,flex,Chapecó,1,1
XEV1K90,Toyota,Corolla,passeio,2022,prata,particular,flex,Blumenau,0,0
CTO7Y49,Jeep,Renegade,SUV,2023,preto,particular,flex,Rio do Sul,0,0
VQT6Z20,Toyota,SW4,SUV,2020,preto,particular,flex,Joinville,0,3
WEV5B04,Ford,Fiesta,passeio,2021,verde,particular,álcool,Chapecó,0,1
IAJ4T12,Toyota,Etios,passeio,2020,marrom,particular,flex,Tubarão,0,2
NEM8T30,Fiat,Uno,passeio,2024,cinza,aluguel,flex,Chapecó,0,3
VUL1J67,Volkswagen,Virtus,passeio,2023,azul,particular,flex,Chapecó,0,1
KER2L97,Volkswagen,Gol,passeio,2025,preto,particular,flex,Palhoça,0,3
XBU3C52,Jeep,Compass,SUV,2018,branco,particular,diesel,Itajaí,0,2
MKS5S47,Toyota,Yaris,passeio,2021,preto,particular,flex,Palhoça,0,3
FQJ3B24,Jeep,Commander,SUV,2020,prata,particular,flex,Blumenau,0,0
JQT6U65,Volkswagen,Voyage,passeio,2024,prata,particular,flex,Caçador,0,3
FJJ0B92,Chevrolet,Spin,SUV,2021,prata,particular,flex,Caçador,0,3
VSJ4Z97,Toyota,SW4,SUV,2021,prata,particular,flex,Palhoça,0,1
XGZ4N33,Chevrolet,Onix,passeio,2007,branco,particular,flex,Xanxerê,1,2
MCE6R96,Suzuki,Intruder 250,moto,2012,prata,particular,gasolina,Concórdia,0,2
UCG1H69,Honda,HR-V,SUV,2018,cinza,particular,flex,Itajaí,0,2
TEU4Y37,Volkswagen,Polo,passeio,2019,cinza,particular,flex,Tubarão,0,3
UFX4E63,Fiat,Mobi,passeio,2006,vermelho,particular,flex,Balneário Camboriú,0,3
ZZA3H71,Peugeot,208,passeio,2023,branco,particular,gasolina,Florianópolis,0,0
APT9C44,Renault,Duster,SUV,2019,preto,particular,flex,Joinville,0,2
QLB6P84,Chevrolet,Onix,passeio,2020,cinza,particular,flex,Palhoça,0,3
UMC4P86,Jeep,Compass,SUV,2006,amarelo,particular,flex,Blumenau,0,1
VAW2X41,Suzuki,Yes 125,moto,2018,azul,particular,gasolina,Chapecó,0,3
REE3E44,Jeep,Renegade,SUV,2023,preto,particular,flex,Criciúma,0,3
NCO0X91,Toyota,SW4,SUV,2005,laranja,particular,gasolina,Joinville,0,0
ZJA4T07,Jeep,Renegade,SUV,2010,branco,particular,flex,Blumenau,0,1
JBF5Q82,Peugeot,208,passeio,2012,vermelho,particular,flex,Joinville,0,3
VKL4R07,Honda,Biz,moto,2024,prata,aluguel,gasolina,Itajaí,0,2
YTZ7N22,Volkswagen,T-Cross,SUV,2006,prata,aluguel,flex,Araranguá,0,0
KIR0J29,Honda,City,passeio,2007,cinza,particular,gasolina,Joinville,0,3
TAG8W60,Chevrolet,Spin,SUV,2022,prata,aluguel,flex,Joinville,0,3
VHX2N93,Ford,Fiesta,passeio,2023,branco,particular,álcool,Florianópolis,0,1
MQL4W00,Chevrolet,S10,caminhão,2019,cinza,particular,diesel,Concórdia,0,1
NIV2M87,Chevrolet,S10,caminhão,2011,cinza,particular,diesel,São José,0,1
KVD3G71,Peugeot,Partner,utilitário,2024,cinza,particular,flex,Palhoça,0,2
BEM1S29,Chevrolet,Prisma,passeio,2025,branco,particular,flex,Tubarão,0,3
KCX1I09,Peugeot,Partner,utilitário,2017,preto,particular,flex,Canoinhas,0,1
YJT4Y75,Renault,Duster,SUV,2018,prata,particular,flex,Balneário Camboriú,0,3
JEE1P42,Suzuki,Yes 125,moto,2007,branco,particular,gasolina,Lages,0,2
NMA7A05,Jeep,Renegade,SUV,2012,branco,particular,flex,Balneário Camboriú,0,3
KES9L34,Jeep,Compass,SUV,2013,preto,aluguel,flex,Blumenau,0,3
XVM7H11,Toyota,Hilux,passeio,2023,cinza,particular,flex,São José,1,1
LKS0E44,Renault,Logan,passeio,2025,preto,particular,diesel,Itajaí,0,0
AVZ4G42,Honda,Biz,moto,2005,cinza,particular,flex,Palhoça,0,2
ZBV2Y05,Renault,Duster,SUV,2023,cinza,particular,flex,Blumenau,0,0
LJP1T27,Volkswagen,Gol,passeio,2020,branco,particular,diesel,Criciúma,0,3
GYM3D80,Yamaha,XTZ 150,moto,2023,preto,particular,flex,São José,0,3
OPU2W56,Ford,Ka,passeio,2018,branco,particular,flex,Itajaí,0,1
EGT6Y43,Yamaha,Factor 125,moto,2022,preto,particular,gasolina,Chapecó,0,2
ZMI4Z70,Volkswagen,Gol,passeio,2008,azul,particular,gasolina,Itajaí,0,0
JUD3D53,Jeep,Compass,SUV,2016,preto,particular,gasolina,São José,0,2
KUG9X13,Chevrolet,Prisma,passeio,2021,cinza,particular,flex,Blumenau,0,3
FUQ5M59,Chevrolet,Prisma,passeio,2015,cinza,particular,gasolina,Araranguá,0,3
MJL0X93,Ford,Ranger,caminhão,2021,amarelo,aluguel,diesel,Araranguá,0,2
WZI8V55,Volkswagen,T-Cross,SUV,2005,cinza,particular,flex,São José,1,6
XNF1L04,Renault,Sandero,passeio,2014,preto,particular,flex,Itajaí,0,3
UQV1M26,Hyundai,HB20,passeio,2005,cinza,particular,flex,Palhoça,0,1
SMT1C67,Toyota,Etios,passeio,2020,prata,particular,flex,Palhoça,0,2
NUA0P30,Renault,Duster,SUV,2008,branco,particular,diesel,Florianópolis,0,0
FQH4R92,Renault,Sandero,passeio,2021,azul,particular,diesel,Blumenau,0,0
OBO2H77,Volkswagen,T-Cross,SUV,2021,cinza,particular,flex,Palhoça,0,2
ISI7Y39,Yamaha,Factor 125,moto,2019,preto,particular,gasolina,Canoinhas,0,0
UXW0J79,Ford,Ranger,caminhão,2023,marrom,particular,diesel,Criciúma,1,1
GNM2O90,Renault,Duster,SUV,2015,amarelo,particular,flex,Itajaí,0,3
PVH2U56,Volkswagen,T-Cross,passeio,2018,prata,particular,flex,Brusque,1,3
JJC7M67,Ford,Ka,passeio,2018,cinza,particular,flex,Blumenau,0,1
DGC6X06,Suzuki,Yes 125,moto,2025,preto,particular,gasolina,Chapecó,0,1
RTQ2A28,Fiat,Uno,passeio,2025,cinza,particular,flex,Caçador,0,3
WOE7K92,Toyota,Etios,passeio,2009,azul,particular,diesel,Florianópolis,0,1
YWQ0K53,Volkswagen,Polo,passeio,2022,verde,particular,diesel,Chapecó,0,1
JEV2V32,Ford,Ranger,caminhão,2020,preto,particular,diesel,Itajaí,0,2
IGM9Z82,Ford,Fiesta,passeio,2013,verde,particular,flex,São José,1,11
LPA6B38,Toyota,Corolla,passeio,2025,preto,particular,diesel,Chapecó,0,1
SKU6T84,Renault,Sandero,passeio,2025,preto,particular,diesel,Lages,1,17
ILE4P28,Fiat,Uno,passeio,2015,cinza,particular,flex,Joinville,0,2
QRH2P28,Yamaha,Fazer 250,utilitário,2021,cinza,particular,flex,São José,1,3
JQH2R25,Yamaha,Factor 125,moto,2016,cinza,particular,flex,Lages,0,0
JVD3T60,Renault,Duster,SUV,2019,branco,particular,gasolina,Blumenau,0,3
FRT2Y50,Volkswagen,Gol,passeio,2020,preto,particular,flex,Chapecó,0,2
TXD1E51,Fiat,Uno,passeio,2023,branco,particular,flex,Rio do Sul,0,1
YFG2B66,Toyota,Corolla,passeio,2022,azul,particular,flex,Joinville,1,2
YUK0U73,Ford,Ka,passeio,2009,preto,oficial,flex,Brusque,0,1
FRV0U98,Hyundai,Creta,SUV,2010,branco,particular,flex,Florianópolis,0,1
VII2P37,Renault,Duster,SUV,2012,vermelho,particular,flex,Joinville,0,0
ROB3K25,Ford,Fusion,passeio,2019,prata,aluguel,diesel,São José,0,0
YHT6Y34,Peugeot,Partner,utilitário,2015,preto,particular,flex,Lages,0,2
ADP4H16,Fiat,Strada,utilitário,2018,preto,particular,flex,Balneário Camboriú,0,1
LLS6L58,Hyundai,Creta,SUV,2023,marrom,particular,flex,Florianópolis,0,3
OCE8Z56,Toyota,SW4,SUV,2014,branco,particular,diesel,Tubarão,0,0
TND0U20,Honda,CG 160,moto,2024,vermelho,particular,gasolina,Laguna,1,3
JXG3B50,Suzuki,Intruder 250,moto,2024,marrom,particular,gasolina,Criciúma,0,1
IJY4Y59,Volkswagen,Virtus,passeio,2008,prata,particular,flex,Laguna,0,3
QGK1R05,Ford,EcoSport,SUV,2016,branco,particular,gasolina,Blumenau,0,0
BVF4O88,Hyundai,HB20,passeio,2023,cinza,particular,flex,Itajaí,0,0
CUC1N86,Peugeot,2008,SUV,2018,marrom,particular,gasolina,Criciúma,0,3
PLT8S69,Ford,Fiesta,passeio,2022,azul,particular,flex,Palhoça,0,2
WWP5M56,Yamaha,Fazer 250,moto,2025,azul,particular,gasolina,Itajaí,0,0
MYY0G96,Honda,City,passeio,2025,amarelo,particular,flex,Lages,0,2
MYV1G48,Renault,Sandero,passeio,2006,preto,particular,flex,Balneário Camboriú,0,1
XDF7J69,Peugeot,208,passeio,2022,cinza,particular,gasolina,Joinville,0,2
EHM2K12,Suzuki,Intruder 250,moto,2005,laranja,aluguel,flex,Lages,0,0
HJX8S77,Chevrolet,S10,caminhão,2022,preto,colecionador,diesel,São José,0,3
MQD9O29,Jeep,Compass,SUV,2006,laranja,particular,diesel,Blumenau,0,2
BQL7Q28,Chevrolet,Spin,SUV,2020,branco,aluguel,diesel,Florianópolis,0,3
VFM6F49,Toyota,Etios,passeio,2015,cinza,particular,flex,Florianópolis,0,2
DKS9G84,Chevrolet,Prisma,passeio,2019,preto,particular,flex,Itajaí,0,3
ZCG7R75,Renault,Sandero,passeio,2018,branco,particular,álcool,Caçador,0,3
OCL8Q88,Fiat,Uno,passeio,2025,cinza,particular,flex,Blumenau,0,1
GPL0H18,Honda,HR-V,SUV,2023,prata,particular,flex,Rio do Sul,0,3
POL6W37,Suzuki,Yes 125,moto,2020,branco,particular,gasolina,Lages,0,3
EQW5M11,Renault,Sandero,passeio,2024,verde,particular,flex,Blumenau,0,0
PVH2U56,Volkswagen,Polo,passeio,2009,prata,particular,gasolina,Joinville,1,13
GEX8B91,Suzuki,Yes 125,moto,2021,branco,particular,flex,Palhoça,0,3
QXE6H02,Honda,HR-V,SUV,2021,azul,particular,flex,Itajaí,0,0
VQX0G20,Hyundai,HB20,passeio,2011,preto,particular,diesel,Chapecó,0,3
IVY6U70,Volkswagen,Gol,passeio,2018,amarelo,aluguel,flex,Caçador,0,3
MZA1F73,Yamaha,Fazer 250,moto,2019,cinza,particular,gasolina,Lages,0,2
BGQ1B42,Chevrolet,Onix,passeio,2018,prata,particular,gasolina,Lages,0,1
VZC7Y15,Renault,Sandero,passeio,2021,azul,particular,flex,Rio do Sul,0,2
YZM7B90,Jeep,Compass,SUV,2018,preto,particular,flex,Chapecó,0,3
VNO5P98,Chevrolet,S10,caminhão,2025,vermelho,particular,diesel,Criciúma,0,3
MQT0O23,Toyota,SW4,SUV,2022,cinza,particular,diesel,Criciúma,0,2
XPP3H93,Ford,EcoSport,SUV,2020,branco,particular,gasolina,Joinville,1,10
IWE3W69,Yamaha,XTZ 150,moto,2019,cinza,particular,gasolina,Chapecó,0,1
RTX9L85,Hyundai,Tucson,SUV,2019,prata,particular,flex,Laguna,0,0
QWF9K53,Volkswagen,Virtus,passeio,2023,branco,particular,flex,Tubarão,0,1
ZQY8T94,Toyota,Yaris,passeio,2024,prata,particular,flex,Chapecó,0,2
ICF2B35,Fiat,Toro,utilitário,2014,branco,particular,flex,Laguna,0,0
VIE6Z66,Suzuki,Yes 125,moto,2014,preto,particular,flex,Canoinhas,0,3
GVQ5W37,Renault,Duster,SUV,2005,branco,particular,flex,Joinville,0,2
UTP2X54,Ford,Fiesta,passeio,2014,vermelho,particular,gasolina,Chapecó,0,2
GDL2B35,Hyundai,Creta,SUV,2010,preto,particular,flex,Jaraguá do Sul,0,0
DCL5W04,Peugeot,208,passeio,2012,marrom,particular,flex,Joinville,1,0
LIA2M40,Toyota,Corolla,passeio,2021,branco,aluguel,flex,Jaraguá do Sul,0,2
UPL0D07,Chevrolet,Spin,SUV,2023,vermelho,particular,gasolina,Xanxerê,0,1
TIH1Z68,Chevrolet,Onix,passeio,2021,cinza,aluguel,flex,Itajaí,0,2
CAN0G72,Ford,Fusion,passeio,2022,branco,particular,flex,Joinville,0,0
EPS3E94,Honda,Civic,passeio,2019,amarelo,particular,flex,Blumenau,0,3
MCA3A25,Renault,Logan,passeio,2019,verde,particular,álcool,Joinville,0,3
ZOM0K29,Honda,CG 160,moto,2010,prata,particular,flex,Balneário Camboriú,0,2
OZF8O53,Suzuki,Intruder 250,moto,2007,branco,particular,gasolina,Joinville,0,2
BZO3S48,Volkswagen,Voyage,passeio,2021,cinza,particular,elétrico,Canoinhas,1,2
PVT9U83,Yamaha,Fazer 250,moto,2018,vermelho,particular,flex,Criciúma,0,2
CUQ0H08,Honda,CG 160,moto,2023,preto,aluguel,flex,Chapecó,0,3
GCJ9L31,Peugeot,208,passeio,2020,cinza,particular,flex,Itajaí,0,0
NFO0F12,Chevrolet,S10,caminhão,2017,verde,particular,diesel,Balneário Camboriú,0,1
NZG5P42,Honda,CG 160,moto,2022,amarelo,particular,gasolina,Itajaí,0,0
XNG8F75,Renault,Sandero,passeio,2008,laranja,particular,flex,Blumenau,0,1
PTC0Z22,Peugeot,2008,SUV,2020,branco,particular,flex,Joinville,0,1
EWM6N14,Chevrolet,Spin,SUV,2021,preto,aluguel,gasolina,São José,0,2
ZRB6D90,Suzuki,Yes 125,moto,2005,cinza,particular,gasolina,Blumenau,0,0
UOO6Y07,Hyundai,Tucson,SUV,2022,prata,aluguel,flex,Concórdia,0,3
WNW1K07,Yamaha,Fazer 250,moto,2021,prata,particular,gasolina,Balneário Camboriú,0,2
KRE0Y36,Suzuki,Yes 125,moto,2013,cinza,aluguel,flex,Balneário Camboriú,1,12
YGK8B85,Chevrolet,Tracker,SUV,2015,prata,particular,flex,Itajaí,0,3
EVX4J70,Honda,HR-V,SUV,2019,preto,particular,flex,Palhoça,0,0
ASO2A42,Volkswagen,T-Cross,SUV,2022,cinza,particular,flex,Lages,0,2
XQA1F30,Yamaha,XTZ 150,moto,2022,vermelho,particular,gasolina,Chapecó,0,1
JQE0T55,Toyota,Etios,passeio,2021,cinza,particular,flex,Itajaí,0,1
YAE4G42,Honda,City,passeio,2020,laranja,aluguel,flex,Florianópolis,0,3
HNJ8N70,Honda,CG 160,moto,2013,cinza,particular,flex,Joinville,0,0
LQJ4V91,Renault,Kwid,passeio,2020,preto,particular,flex,Criciúma,0,0
AIP1Q90,Honda,Fit,passeio,2017,preto,particular,diesel,Brusque,0,3
WGW4J73,Peugeot,208,passeio,2025,marrom,particular,elétrico,Itajaí,0,2
QBZ9J69,Volkswagen,T-Cross,SUV,2020,amarelo,particular,flex,Chapecó,0,2
WRZ4I43,Renault,Sandero,passeio,2021,branco,particular,flex,Chapecó,0,2
IAU4Y13,Renault,Logan,passeio,2025,cinza,particular,flex,Florianópolis,0,2
BNX9O60,Chevrolet,Onix,passeio,2017,azul,aluguel,flex,Itajaí,0,1
PQZ0E51,Ford,Fiesta,passeio,2008,marrom,particular,flex,Balneário Camboriú,0,0
CRF2D53,Yamaha,XTZ 150,moto,2007,cinza,particular,gasolina,Joinville,0,2
HJH9W21,Renault,Logan,passeio,2014,azul,particular,gasolina,São José,0,0
VLV6P38,Jeep,Renegade,SUV,2019,marrom,particular,álcool,Jaraguá do Sul,0,3
AGK1S50,Chevrolet,Tracker,SUV,2019,branco,particular,flex,São José,0,0
SOI4G54,Renault,Duster,SUV,2022,preto,aluguel,flex,Araranguá,0,2
AQB4T46,Volkswagen,Polo,passeio,2019,preto,oficial,flex,Joinville,1,19
GPF7R04,Hyundai,Creta,SUV,2020,laranja,particular,diesel,Blumenau,0,1
JCC8V57,Ford,Fusion,passeio,2020,branco,particular,flex,Jaraguá do Sul,0,0
HLT7Q28,Yamaha,Fazer 250,moto,2017,preto,particular,flex,Brusque,0,1
HAW3S23,Yamaha,XTZ 150,moto,2024,verde,particular,flex,Itajaí,0,2
HRK5C62,Honda,Biz,moto,2021,cinza,oficial,gasolina,Araranguá,0,2
UWU5X92,Chevrolet,Spin,SUV,2025,azul,particular,flex,Chapecó,0,3
XSR5Q15,Hyundai,Creta,SUV,2017,cinza,particular,elétrico,Laguna,0,2
HPL6P32,Yamaha,Factor 125,moto,2021,branco,particular,flex,Itajaí,0,0
SLL8K84,Yamaha,Factor 125,moto,2019,cinza,particular,gasolina,São José,0,2
EPU3F65,Toyota,Hilux,utilitário,2020,verde,particular,elétrico,Florianópolis,1,16
CIL2Q93,Jeep,Compass,SUV,2021,cinza,particular,flex,Florianópolis,0,2
MPZ3O92,Chevrolet,Prisma,passeio,2023,branco,particular,flex,Joinville,0,2
ZXE1L98,Ford,Fiesta,passeio,2023,amarelo,aluguel,flex,Caçador,0,2
EAS1Y32,Toyota,Hilux,utilitário,2025,branco,particular,flex,Palhoça,0,3
IPW3E07,Volkswagen,Gol,passeio,2020,prata,particular,flex,Palhoça,0,3
NOJ9B17,Yamaha,Factor 125,moto,2010,prata,particular,gasolina,Joinville,0,0
SLW6W00,Fiat,Uno,passeio,2025,cinza,particular,flex,Itajaí,0,1
VIE4G34,Chevrolet,Spin,SUV,2009,amarelo,aluguel,flex,Jaraguá do Sul,0,3
LHN2K93,Chevrolet,Spin,SUV,2019,marrom,particular,flex,Joinville,0,1
XPA0T83,Peugeot,308,passeio,2021,verde,particular,gasolina,Itajaí,0,1
VJN4K40,Hyundai,Creta,SUV,2007,prata,particular,flex,Florianópolis,0,0
IGD5E49,Honda,City,passeio,2014,preto,particular,flex,Chapecó,0,3
VUQ5G58,Yamaha,XTZ 150,moto,2012,preto,particular,flex,Laguna,0,0
IOM7O41,Peugeot,208,passeio,2022,vermelho,particular,flex,Criciúma,0,1
SUF1A80,Jeep,Renegade,SUV,2020,cinza,particular,álcool,Florianópolis,0,2
EMN4O29,Toyota,Yaris,passeio,2008,preto,particular,flex,São José,0,3
UBW4B69,Honda,Biz,moto,2018,cinza,oficial,gasolina,Palhoça,0,3
JDP4O05,Hyundai,Creta,SUV,2022,branco,particular,elétrico,Balneário Camboriú,0,1
TAQ6V51,Honda,Fit,passeio,2005,preto,particular,flex,Balneário Camboriú,0,0
YWO9L10,Yamaha,Factor 125,moto,2024,branco,particular,flex,Chapecó,0,1
RQS4Q26,Ford,Fusion,utilitário,2024,preto,aluguel,diesel,Chapecó,1,0
DOE2F42,Suzuki,Intruder 250,moto,2015,marrom,particular,flex,Lages,1,14
QNW3X78,Fiat,Toro,utilitário,2019,vermelho,particular,flex,Itajaí,0,1
YXI5G14,Peugeot,308,passeio,2023,preto,particular,flex,Rio do Sul,0,1
RUD2S54,Volkswagen,Polo,passeio,2019,cinza,particular,flex,Caçador,0,3
VAD4C29,Ford,Ka,passeio,2020,cinza,particular,flex,Florianópolis,0,1
QCV9N04,Chevrolet,Onix,passeio,2016,verde,particular,flex,São José,0,1
ZWD4A78,Peugeot,308,passeio,2018,branco,particular,flex,Itajaí,0,2
MZM7G90,Peugeot,Partner,utilitário,2023,verde,particular,diesel,Chapecó,0,2
HJU8H86,Renault,Logan,passeio,2022,azul,particular,gasolina,Joinville,0,0
AHV6R38,Chevrolet,Prisma,passeio,2008,branco,particular,gasolina,Tubarão,0,0
TXU1H14,Hyundai,Azera,passeio,2024,laranja,particular,flex,Itajaí,0,2
UCO3Q00,Hyundai,Creta,SUV,2021,preto,particular,diesel,Blumenau,0,1
STX7C75,Ford,Fusion,passeio,2011,preto,particular,flex,Blumenau,0,0
TUS7V65,Hyundai,HB20,passeio,2018,prata,particular,flex,Tubarão,0,0
WEV6O17,Honda,Civic,passeio,2015,prata,particular,flex,Criciúma,0,0
OIQ8L68,Toyota,Yaris,passeio,2023,branco,particular,flex,Xanxerê,0,1
RGX7H43,Renault,Logan,passeio,2025,cinza,particular,flex,Balneário Camboriú,0,2
STO0J39,Yamaha,Fazer 250,moto,2025,branco,particular,gasolina,São José,0,3
ZMH5B67,Hyundai,Azera,passeio,2021,vermelho,particular,flex,Criciúma,0,1
HWN8H84,Fiat,Toro,utilitário,2024,cinza,particular,flex,Joinville,0,1
VVE8A47,Hyundai,Azera,passeio,2006,vermelho,particular,flex,Blumenau,0,2
SYM0W18,Jeep,Commander,SUV,2023,cinza,particular,flex,Joinville,0,3
GDY0Q86,Suzuki,Intruder 250,moto,2021,branco,particular,flex,Concórdia,0,1
FBK0F86,Jeep,Renegade,SUV,2015,prata,particular,flex,Itajaí,0,0
KGV8C38,Suzuki,Yes 125,moto,2021,preto,particular,flex,Itajaí,0,0
FDT8O40,Fiat,Argo,passeio,2022,preto,particular,diesel,Joinville,0,3
ZIE4V37,Suzuki,Yes 125,moto,2025,cinza,particular,gasolina,Joinville,0,3
SZN9V99,Ford,Ka,passeio,2024,branco,particular,flex,Joinville,0,0
UMY5F23,Peugeot,308,passeio,2025,preto,particular,flex,Canoinhas,0,3
IZI6M47,Jeep,Renegade,SUV,2021,prata,particular,diesel,Itajaí,0,2
MQD9R73,Renault,Kwid,passeio,2025,cinza,particular,flex,Joinville,0,2
WHN8Z78,Peugeot,308,passeio,2016,prata,particular,flex,Criciúma,0,1
ZHE4C79,Hyundai,Tucson,SUV,2024,branco,particular,gasolina,Balneário Camboriú,0,0
IJX8E75,Toyota,Hilux,SUV,2022,azul,particular,flex,Balneário Camboriú,1,3
YGR3U59,Peugeot,208,passeio,2011,branco,particular,diesel,Itajaí,0,2
